"","t","x","y","z","v","w"
"148",2.94,78.8091033377635,17.1488162286862,4.04208043355033,3.29995792062424,3.37642970548201
"149",2.96,78.7111423373996,17.2226708368805,4.06618682571994,3.30173119721264,3.37264476374228
"150",2.98,78.6134719916437,17.2961336511114,4.09039435724497,3.30350061065806,3.36886609914371
"151",3,78.5160912985556,17.3692063014657,4.11470239997874,3.30526615752013,3.36509371222988
"152",3.02,78.4189992599811,17.441890411548,4.13911032847095,3.30702783439929,3.36132760350702
"153",3.04,78.3221948815363,17.5141875985068,4.16361751995688,3.30878563793669,3.35756777344413
"154",3.06,78.2256771725918,17.5860994730615,4.18822335434666,3.31053956481413,3.35381422247304
"155",3.08,78.1294451462572,17.6576276395283,4.21292721421451,3.31228961175393,3.35006695098849
"156",3.1,78.0334978193653,17.7287736958466,4.23772848478812,3.3140357755189,3.34632595934823
"157",3.12,77.9378342124568,17.7995392336052,4.26262655393797,3.31577805291216,3.34259124787313
"158",3.14,77.8424533497652,17.869925838068,4.28762081216681,3.31751644077716,3.33886281684718
"159",3.16,77.7473542592006,17.9399350882004,4.31271065259904,3.31925093599751,3.33514066651769
"160",3.18,77.6525359723353,18.0095685566944,4.3378954709703,3.3209815354969,3.33142479709528
"161",3.2,77.5579975243881,18.0788278099949,4.36317466561696,3.32270823623907,3.327715208754
"162",3.22,77.4637379542094,18.1477144083249,4.3885476374657,3.32443103522763,3.32401190163145
"163",3.24,77.3697563042658,18.2162299057109,4.4140137900232,3.32614992950604,3.3203148758288
"164",3.26,77.2760516206256,18.2843758500086,4.43957252936576,3.3278649161575,3.31662413141094
"165",3.28,77.1826229529433,18.3521537829276,4.46522326412903,3.32957599230485,3.31293966840651
"166",3.3,77.0894693544452,18.4195652400571,4.49096540549777,3.33128315511047,3.30926148680803
"167",3.32,76.9965898819141,18.4866117508902,4.51679836719565,3.33298640177623,3.30558958657197
"168",3.34,76.9039835956753,18.5532948388496,4.54272156547511,3.33468572954335,3.30192396761884
"169",3.36,76.811649559581,18.6196160213117,4.56873441910719,3.33638113569235,3.29826462983325
"170",3.38,76.7195868409966,18.6855768096319,4.59483634937152,3.33807261754292,3.29461157306404
"171",3.4,76.6277945107854,18.7511787091684,4.62102678004622,3.33976017245387,3.29096479712437
"172",3.42,76.5362716432945,18.8164232193075,4.64730513739795,3.34144379782301,3.28732430179173
"173",3.44,76.4450173163406,18.8813118334874,4.67367085017195,3.34312349108706,3.28369008680814
"174",3.46,76.3540306111951,18.9458460392228,4.70012334958212,3.34479924972158,3.28006215188015
"175",3.48,76.2633106125701,19.0100273181288,4.72666206930112,3.34647107124085,3.27644049667896
"176",3.5,76.1728564086043,19.0738571459451,4.75328644545059,3.34813895319779,3.27282512084051
"177",3.52,76.0826670908488,19.1373369925599,4.77999591659133,3.34980289318388,3.26921602396558
"178",3.54,75.9927417542526,19.2004683220338,4.80678992371353,3.35146288882904,3.26561320561984
"179",3.56,75.9030794971494,19.2632525926235,4.83366791022709,3.35311893780157,3.26201666533397
"180",3.58,75.8136794212426,19.3256912568055,4.86062932195194,3.35477103780803,3.25842640260374
"181",3.6,75.7245406315922,19.3877857612994,4.88767360710837,3.35641918659317,3.25484241689011
"182",3.62,75.6356622366007,19.4495375470918,4.91480021630747,3.3580633819398,3.2512647076193
"183",3.64,75.5470433479991,19.5109480494593,4.94200860254159,3.35970362166876,3.24769327418288
"184",3.66,75.4586830808336,19.5720186979916,4.96929822117476,3.36133990363875,3.24412811593786
"185",3.68,75.3705805534516,19.6327509166151,4.99666852993328,3.3629722257463,3.24056923220681
"186",3.7,75.2827348874882,19.6931461236155,5.02411898889623,3.36460058592566,3.23701662227792
"187",3.72,75.1951452078527,19.7532057316612,5.05164906048609,3.36622498214867,3.23347028540506
"188",3.74,75.107810642715,19.8129311478256,5.07925820945939,3.36784541242472,3.22993022080794
"189",3.76,75.0207303234925,19.8723237736101,5.10694590289734,3.36946187480063,3.22639642767216
"190",3.78,74.9339033848362,19.9313850049671,5.1347116101966,3.37107436736054,3.22286890514928
"191",3.8,74.8473289646181,19.9901162323219,5.16255480305997,3.37268288822585,3.21934765235696
"192",3.82,74.7610062039173,20.0485188405954,5.19047495548723,3.3742874355551,3.21583266837901
"193",3.84,74.6749342470072,20.1065942092269,5.21847154376593,3.3758880075439,3.21232395226549
"194",3.86,74.5891122413421,20.1643437121955,5.24654404646226,3.3774846024248,3.20882150303282
"195",3.88,74.5035393375448,20.2217687180432,5.27469194441197,3.37907721846723,3.20532531966383
"196",3.9,74.4182146893925,20.2788705898962,5.30291472071127,3.38066585397739,3.20183540110791
"197",3.92,74.3331374538048,20.3356506854873,5.33121186070783,3.38225050729816,3.19835174628104
"198",3.94,74.2483067908305,20.3921103571777,5.35958285199178,3.383831176809,3.19487435406591
"199",3.96,74.1637218636346,20.4482509519786,5.38802718438675,3.38540786092584,3.19140322331202
"200",3.98,74.0793818384858,20.5040738115732,5.41654434994096,3.38698055810103,3.18793835283574
"201",4,73.9952858847435,20.5595802723381,5.44513384291835,3.38854926682321,3.18447974142045
"202",4.02,73.9114331748454,20.6147716653649,5.47379515978968,3.39011398561719,3.18102738781656
"203",4.04,73.8278228842947,20.6696493164815,5.50252779922382,3.39167471304394,3.1775812907417
"204",4.06,73.7444541916476,20.7242145462735,5.53133126207885,3.3932314477004,3.1741414488807
"205",4.08,73.6613262785011,20.7784686701055,5.56020505139343,3.39478418821944,3.17070786088576
"206",4.1,73.5784383294798,20.8324129981421,5.58914867237803,3.39633293326974,3.16728052537653
"207",4.12,73.4957895322246,20.8860488353691,5.61816163240629,3.39787768155572,3.16385944094018
"208",4.14,73.4133790773794,20.9393774816142,5.64724344100638,3.39941843181741,3.16044460613149
"209",4.16,73.3312061585792,20.9924002315683,5.6763936098524,3.40095518283038,3.15703601947298
"210",4.18,73.2492699724382,21.045118374806,5.70561165275581,3.40248793340564,3.15363367945496
"211",4.2,73.167569718537,21.0975331958061,5.73489708565692,3.40401668238953,3.15023758453564
"212",4.22,73.086104599411,21.1496459739726,5.76424942661636,3.40554142866363,3.14684773314122
"213",4.24,73.0048738205381,21.2014579836552,5.79366819580668,3.40706217114469,3.143464123666
"214",4.26,72.9238765903268,21.2529704941693,5.82315291550384,3.40857890878447,3.14008675447245
"215",4.28,72.8431121201043,21.3041847698168,5.85270311007889,3.41009164056972,3.13671562389129
"216",4.3,72.7625796241042,21.3551020699061,5.88231830598958,3.41160036552203,3.13335073022163
"217",4.32,72.6822783194554,21.4057236487725,5.91199803177205,3.41310508269775,3.12999207173102
"218",4.34,72.6022074261695,21.4560507557979,5.9417418180325,3.41460579118789,3.12663964665556
"219",4.36,72.5223661671297,21.5060846354313,5.97154919743898,3.41610249011803,3.12329345320001
"220",4.38,72.4427537680787,21.5558265272081,6.00141970471315,3.41759517864822,3.11995348953783
"221",4.4,72.3633694576073,21.6052776657706,6.03135287662208,3.41908385597289,3.11661975381134
"222",4.42,72.2842124671427,21.6544392808872,6.06134825197009,3.42056852132072,3.11329224413177
"223",4.44,72.2052820309369,21.7033125974724,6.09140537159063,3.42204917395458,3.10997095857936
"224",4.46,72.1265773860557,21.7518988356061,6.1215237783382,3.42352581317144,3.10665589520347
"225",4.48,72.0480977723663,21.8001992105533,6.15170301708027,3.42499843830221,3.10334705202265
"226",4.5,71.9698424325271,21.8482149327835,6.18194263468927,3.42646704871172,3.10004442702475
"227",4.52,71.8918106119754,21.89594720799,6.21224218003457,3.42793164379857,3.09674801816701
"228",4.54,71.8140015589166,21.9433972371088,6.24260120397454,3.42939222299505,3.09345782337617
"229",4.56,71.7364145243128,21.9905662163385,6.27301925934862,3.43084878576705,3.09017384054852
"230",4.58,71.659048761872,22.0374553371585,6.30349590096938,3.43230133161395,3.08689606755005
"231",4.6,71.5819035280363,22.0840657863489,6.33403068561473,3.43374986006852,3.08362450221648
"232",4.62,71.5049780819714,22.1303987460086,6.36462317202001,3.43519437069683,3.08035914235343
"233",4.64,71.4282716855551,22.1764553935746,6.39527292087022,3.43663486309815,3.07709998573645
"234",4.66,71.351783603367,22.2222369018407,6.42597949479223,3.43807133690486,3.07384703011114
"235",4.68,71.2755131026767,22.2677444389761,6.45674245834707,3.43950379178232,3.07060027319326
"236",4.7,71.1994594534336,22.3129791685441,6.4875613780222,3.44093222742882,3.06735971266879
"237",4.72,71.1236219282557,22.3579422495204,6.51843582222381,3.44235664357544,3.06412534619405
"238",4.74,71.047999802419,22.4026348363117,6.5493653612692,3.44377703998599,3.06089717139578
"239",4.76,70.9725923538466,22.4470580787741,6.58034956737916,3.44519341645685,3.05767518587126
"240",4.78,70.8973988630982,22.4912131222314,6.61138801467037,3.44660577281695,3.05445938718836
"241",4.8,70.8224186133591,22.535101107493,6.64248027914785,3.44801410892762,3.05124977288569
"242",4.82,70.7476508904301,22.5787231708724,6.67362593869743,3.44941842468249,3.04804634047264
"243",4.84,70.6730949827164,22.6220804442052,6.70482457307826,3.45081872000742,3.04484908742953
"244",4.86,70.5987501812178,22.6651740548668,6.73607576391533,3.45221499486039,3.04165801120763
"245",4.88,70.5246157795173,22.7080051257906,6.76737909469207,3.45360724923139,3.03847310922936
"246",4.9,70.4506910737716,22.7505747754855,6.79873415074288,3.45499548314231,3.03529437888828
"247",4.92,70.3769753627001,22.7928841180541,6.83014051924581,3.4563796966469,3.03212181754925
"248",4.94,70.3034679475748,22.8349342632099,6.86159778921519,3.45775988983061,3.02895542254851
"249",4.96,70.2301681322103,22.8767263162953,6.89310555149432,3.4591360628105,3.02579519119376
"250",4.98,70.157075222953,22.9182613782988,6.92466339874816,3.46050821573517,3.02264112076429
"251",5,70.0841885286712,22.9595405458726,6.95627092545611,3.46187634878463,3.01949320851103
"252",5.02,70.0115073607452,23.00056491135,6.98792772790474,3.46324046217024,3.01635145165666
"253",5.04,69.9390310330568,23.0413355627625,7.0196334041806,3.46460055613456,3.01321584739576
"254",5.06,69.8667588619794,23.0818535838574,7.05138755416307,3.46595663095127,3.0100863928948
"255",5.08,69.7946901663682,23.1221200541145,7.08318977951719,3.46730868692512,3.00696308529234
"256",5.1,69.7228242675498,23.1621360487636,7.11503968368656,3.46865672439173,3.00384592169906
"257",5.12,69.6511604893126,23.2019026388011,7.14693687188623,3.4700007437176,3.00073489919789
"258",5.14,69.5796981578969,23.2414208910073,7.17888095109568,3.47134074529993,2.99763001484407
"259",5.16,69.508436601985,23.2806918679632,7.21087153005175,3.47267672956654,2.99453126566528
"260",5.18,69.4373751526913,23.3197166280669,7.24290821924167,3.47400869697582,2.99143864866172
"261",5.2,69.3665131435529,23.3584962255509,7.27499063089608,3.47533664801654,2.98835216080623
"262",5.22,69.2958499105194,23.3970317104984,7.30711837898205,3.47666058320785,2.98527179904433
"263",5.24,69.2253847919438,23.43532412886,7.3392910791962,3.4779805030991,2.98219756029438
"264",5.26,69.1551171285722,23.4733745224699,7.37150834895781,3.47929640826978,2.97912944144763
"265",5.28,69.085046263535,23.511183929063,7.40376980740193,3.48060829932942,2.97606743936833
"266",5.3,69.0151715423367,23.5487533822907,7.43607507537257,3.48191617691746,2.97301155089385
"267",5.32,68.9454923128468,23.5860839117372,7.46842377541586,3.48322004170321,2.96996177283473
"268",5.34,68.8760079252903,23.6231765429363,7.50081553177329,3.48451989438568,2.96691810197482
"269",5.36,68.8067177322381,23.6600322973869,7.53324997037499,3.48581573569352,2.96388053507134
"270",5.38,68.7376210885977,23.6966521925693,7.56572671883292,3.48710756638494,2.96084906885501
"271",5.4,68.6687173516041,23.7330372419616,7.59824540643424,3.48839538724755,2.95782370003011
"272",5.42,68.6000058808101,23.7691884550552,7.63080566413461,3.48967919909831,2.95480442527461
"273",5.44,68.5314860380776,23.8051068373708,7.66340712455154,3.49095900278342,2.95179124124025
"274",5.46,68.4631571875678,23.8407933904743,7.69604942195777,3.49223479917821,2.94878414455264
"275",5.48,68.3950186957325,23.8762491119927,7.7287321922747,3.49350658918705,2.94578313181132
"276",5.5,68.3270699313047,23.9114749956295,7.76145507306578,3.49477437374323,2.94278819958995
"277",5.52,68.2593102652896,23.9464720311803,7.79421770353,3.49603815380889,2.93979934443628
"278",5.54,68.1917390709557,23.9812412045489,7.82701972449536,3.49729793037491,2.93681656287237
"279",5.56,68.1243557238254,24.0157834977621,7.85986077841238,3.49855370446079,2.9338398513946
"280",5.58,68.0571596016666,24.0500998889856,7.89274050934766,3.49980547711458,2.93086920647378
"281",5.6,67.9901500844833,24.0841913525392,7.9256585629774,3.50105324941276,2.92790462455529
"282",5.62,67.9233265545069,24.118058858912,7.95861458658102,3.50229702246015,2.92494610205914
"283",5.64,67.8566883961873,24.1517033747779,7.99160822903475,3.50353679738981,2.92199363538006
"284",5.66,67.7902349961842,24.1851258630104,8.02463914080531,3.50477257536292,2.91904722088762
"285",5.68,67.7239657433581,24.2183272826983,8.0577069739435,3.50600435756873,2.91610685492631
"286",5.7,67.657880028762,24.25130858916,8.09081138207797,3.5072321452244,2.91317253381565
"287",5.72,67.5919772456321,24.284070733959,8.12395202040888,3.50845593957492,2.91024425385028
"288",5.74,67.5262567893796,24.3166146649186,8.15712854570166,3.50967574189306,2.90732201130003
"289",5.76,67.4607180575821,24.3489413261371,8.19034061628075,3.51089155347918,2.90440580241008
"290",5.78,67.3953604499746,24.3810516580019,8.22358789202345,3.51210337566121,2.90149562340098
"291",5.8,67.3301833684413,24.4129465972049,8.25687003435364,3.5133112097945,2.89859147046881
"292",5.82,67.2651862170072,24.444627076757,8.29018670623571,3.51451505726176,2.89569333978524
"293",5.84,67.2003684018292,24.4760940260024,8.32353757216835,3.51571491947291,2.89280122749763
"294",5.86,67.135729331188,24.5073483706334,8.35692229817848,3.51691079786504,2.88991512972914
"295",5.88,67.0712684154797,24.538391032705,8.39034055181516,3.51810269390225,2.88703504257881
"296",5.9,67.0069850672073,24.5692229306492,8.42379200214349,3.51929060907561,2.88416096212168
"297",5.92,66.9428787009722,24.5998449792891,8.45727631973861,3.520474544903,2.88129288440885
"298",5.94,66.8789487334667,24.6302580898536,8.49079317667965,3.52165450292906,2.87843080546762
"299",5.96,66.8151945834646,24.6604631699915,8.52434224654376,3.52283048472506,2.87557472130154
"300",5.98,66.751615671814,24.6904611237858,8.55792320440013,3.52400249188882,2.87272462789054
